chr	start	end	ATAC
chr17	1017000	1017200	U
chr17	1017200	1017400	U
chr17	1019000	1019200	U
chr17	1019200	1019400	U
chr17	1019600	1019800	U
chr17	1019800	1020000	U
chr17	1020400	1020600	U
chr17	1020600	1020800	U
chr17	1021200	1021400	U
chr17	1022200	1022400	U
chr17	1022400	1022600	U
chr17	1022600	1022800	U
chr17	1023400	1023600	U
chr17	1026400	1026600	U
chr17	1026600	1026800	U
chr17	1027200	1027400	U
chr17	1027400	1027600	U
chr17	1027600	1027800	U
chr17	1027800	1028000	U
chr17	1028600	1028800	U
chr17	1029200	1029400	U
chr17	1029400	1029600	U
chr17	1030000	1030200	U
chr17	1030200	1030400	U
chr17	1030400	1030600	U
chr17	1030600	1030800	U
chr17	1030800	1031000	U
chr17	1031000	1031200	U
chr17	1031200	1031400	U
chr17	1031600	1031800	U
chr17	1032000	1032200	U
chr17	1032200	1032400	U
chr17	1033600	1033800	U
chr17	1034400	1034600	U
chr17	1034600	1034800	U
chr17	1034800	1035000	U
chr17	1035000	1035200	U
chr17	1035800	1036000	U
chr17	1036000	1036200	U
chr17	1036200	1036400	U
chr17	1036600	1036800	U
chr17	1037200	1037400	U
chr17	1037400	1037600	U
chr17	1037600	1037800	U
chr17	1038000	1038200	U
chr17	1038200	1038400	U
chr17	1038400	1038600	U
chr17	1038600	1038800	U
chr17	1038800	1039000	U
chr17	1039000	1039200	U
chr17	1039200	1039400	U
chr17	1039400	1039600	U
chr17	1039600	1039800	U
chr17	1039800	1040000	U
chr17	1040000	1040200	U
chr17	1040200	1040400	U
chr17	1040400	1040600	U
chr17	1041800	1042000	U
chr17	1043800	1044000	U
chr17	1044000	1044200	U
chr17	1044800	1045000	U
chr17	1045000	1045200	U
chr17	1047000	1047200	U
chr17	1047200	1047400	U
chr17	1047400	1047600	U
chr17	1047600	1047800	U
chr17	1047800	1048000	U
chr17	1048000	1048200	U
chr17	1048200	1048400	U
chr17	1050000	1050200	U
chr17	1050200	1050400	U
chr17	1050400	1050600	U
chr17	1050600	1050800	U
chr17	1051400	1051600	U
chr17	1053600	1053800	U
chr17	1053800	1054000	U
chr17	1056000	1056200	B
chr17	1056200	1056400	B
chr17	1056800	1057000	U
chr17	1057000	1057200	U
chr17	1058600	1058800	B
chr17	1059600	1059800	U
chr17	1061200	1061400	U
chr17	1067000	1067200	U
chr17	1067200	1067400	U
chr17	1067400	1067600	U
chr17	1070000	1070200	U
chr17	1070600	1070800	U
chr17	1071200	1071400	U
chr17	1071400	1071600	U
chr17	1071600	1071800	U
chr17	1072600	1072800	U
chr17	1073400	1073600	U
chr17	1075000	1075200	U
chr17	1075200	1075400	U
chr17	1076200	1076400	U
chr17	1076400	1076600	U
chr17	1077200	1077400	U
chr17	1077400	1077600	U
chr17	1077600	1077800	U
chr17	1077800	1078000	U
chr17	1078200	1078400	U
chr17	1078400	1078600	U
chr17	1078600	1078800	U
chr17	1078800	1079000	U
chr17	1080000	1080200	U
chr17	1080200	1080400	U
chr17	1080800	1081000	U
chr17	1081000	1081200	U
chr17	1083400	1083600	U
chr17	1083600	1083800	U
chr17	1083800	1084000	U
chr17	1087200	1087400	B
chr17	1087800	1088000	B
chr17	1088000	1088200	U
chr17	1088200	1088400	U
chr17	1090400	1090600	U
chr17	1090600	1090800	U
chr17	1090800	1091000	U
chr17	1091000	1091200	U
chr17	1091400	1091600	U
chr17	1091600	1091800	U
chr17	1091800	1092000	U
chr17	1092000	1092200	U
chr17	1094800	1095000	U
chr17	1095000	1095200	U
chr17	1095200	1095400	U
chr17	1095400	1095600	U
chr17	1095600	1095800	U
chr17	1095800	1096000	U
chr17	1096000	1096200	U
chr17	1096200	1096400	U
chr17	1096400	1096600	U
chr17	1098600	1098800	U
chr17	1099400	1099600	U
chr17	1099600	1099800	U
chr17	1100200	1100400	U
chr17	1100400	1100600	U
chr17	1100600	1100800	U
chr17	1101400	1101600	U
chr17	1103200	1103400	U
chr17	1103400	1103600	U
chr17	1103600	1103800	U
chr17	1103800	1104000	U
chr17	1104000	1104200	U
chr17	1104200	1104400	U
chr17	1104400	1104600	U
chr17	1104600	1104800	U
chr17	1106000	1106200	U
chr17	1106200	1106400	U
chr17	1107000	1107200	U
chr17	1107600	1107800	U
chr17	1108200	1108400	U
chr17	1108400	1108600	U
chr17	1108600	1108800	U
chr17	1108800	1109000	U
chr17	1109400	1109600	U
chr17	1109600	1109800	U
chr17	1110800	1111000	U
chr17	1111000	1111200	U
chr17	1111200	1111400	U
chr17	1111400	1111600	U
chr17	1111600	1111800	U
chr17	1111800	1112000	U
chr17	1112000	1112200	U
chr17	1112200	1112400	U
chr17	1121000	1121200	U
chr17	1121200	1121400	U
chr17	1123000	1123200	B
chr17	1123200	1123400	B
chr17	1123400	1123600	B
chr17	1123600	1123800	U
chr17	1123800	1124000	U
chr17	1124000	1124200	U
chr17	1124200	1124400	U
chr17	1124400	1124600	U
chr17	1124600	1124800	U
chr17	1124800	1125000	U
chr17	1125000	1125200	U
chr17	1125200	1125400	U
chr17	1125600	1125800	U
chr17	1125800	1126000	U
chr17	1126000	1126200	U
chr17	1126200	1126400	U
chr17	1126400	1126600	U
chr17	1127000	1127200	U
chr17	1127800	1128000	U
chr17	1128000	1128200	U
chr17	1128200	1128400	U
chr17	1130200	1130400	U
chr17	1133600	1133800	U
chr17	1139800	1140000	U
chr17	1140000	1140200	U
chr17	1143600	1143800	U
chr17	1144200	1144400	U
chr17	1145400	1145600	U
chr17	1145600	1145800	U
chr17	1145800	1146000	U
chr17	1146000	1146200	U
chr17	1147800	1148000	U
chr17	1150600	1150800	U
chr17	1151400	1151600	U
chr17	1154000	1154200	B
chr17	1154200	1154400	B
chr17	1154400	1154600	U
chr17	1154600	1154800	U
chr17	1154800	1155000	U
chr17	1155000	1155200	U
chr17	1156000	1156200	U
chr17	1156200	1156400	U
chr17	1157600	1157800	U
chr17	1157800	1158000	U
chr17	1159800	1160000	U
chr17	1160800	1161000	U
chr17	1162400	1162600	U
chr17	1165200	1165400	U
chr17	1168600	1168800	U
chr17	1168800	1169000	U
chr17	1169000	1169200	U
chr17	1169600	1169800	U
chr17	1170200	1170400	U
chr17	1171200	1171400	U
chr17	1171400	1171600	U
chr17	1172000	1172200	U
chr17	1172200	1172400	U
chr17	1173400	1173600	U
chr17	1173600	1173800	U
chr17	1173800	1174000	U
chr17	1174000	1174200	U
chr17	1174200	1174400	U
chr17	1174400	1174600	U
chr17	1175600	1175800	U
chr17	1177000	1177200	U
chr17	1177200	1177400	U
chr17	1177400	1177600	U
chr17	1177600	1177800	U
chr17	1177800	1178000	U
chr17	1178600	1178800	U
chr17	1178800	1179000	U
chr17	1179200	1179400	U
chr17	1180200	1180400	B
chr17	1180400	1180600	B
chr17	1180600	1180800	B
chr17	1180800	1181000	U
chr17	1181000	1181200	U
chr17	1181200	1181400	U
chr17	1181400	1181600	U
chr17	1181600	1181800	U
chr17	1181800	1182000	U
chr17	1182800	1183000	U
chr17	1183000	1183200	U
chr17	1183200	1183400	U
chr17	1183400	1183600	U
chr17	1183600	1183800	U
chr17	1186200	1186400	U
chr17	1186400	1186600	U
chr17	1186600	1186800	U
chr17	1186800	1187000	B
chr17	1187000	1187200	B
chr17	1187200	1187400	B
chr17	1187400	1187600	B
chr17	1188800	1189000	U
chr17	1189000	1189200	U
chr17	1190800	1191000	U
chr17	1191000	1191200	U
chr17	1197000	1197200	U
chr17	1197200	1197400	U
chr17	1197400	1197600	U
chr17	1197600	1197800	U
chr17	1197800	1198000	U
chr17	1198000	1198200	U
chr17	1198200	1198400	U
chr17	1200600	1200800	U
chr17	1200800	1201000	U
chr17	1201000	1201200	U
chr17	1202400	1202600	U
chr17	1202600	1202800	U
chr17	1203600	1203800	B
chr17	1203800	1204000	U
chr17	1209000	1209200	U
chr17	1209600	1209800	U
chr17	1209800	1210000	U
chr17	1210000	1210200	U
chr17	1213000	1213200	U
chr17	1214200	1214400	U
chr17	1216800	1217000	U
chr17	1217000	1217200	U
chr17	1217200	1217400	U
chr17	1218800	1219000	U
chr17	1220400	1220600	U
chr17	1220600	1220800	U
chr17	1220800	1221000	U
chr17	1221600	1221800	U
chr17	1221800	1222000	U
chr17	1222400	1222600	U
chr17	1224200	1224400	U
chr17	1224400	1224600	U
chr17	1227400	1227600	U
chr17	1228200	1228400	U
chr17	1228400	1228600	U
chr17	1228600	1228800	U
chr17	1228800	1229000	U
chr17	1229000	1229200	U
chr17	1229600	1229800	U
chr17	1230200	1230400	U
chr17	1231800	1232000	U
chr17	1234200	1234400	U
chr17	1234400	1234600	U
chr17	1250400	1250600	U
chr17	1250600	1250800	U
chr17	1251800	1252000	U
chr17	1252000	1252200	U
chr17	1252400	1252600	U
chr17	1253800	1254000	B
chr17	1255000	1255200	U
chr17	1256800	1257000	U
chr17	1258600	1258800	U
chr17	1259400	1259600	B
chr17	1260200	1260400	U
chr17	1260400	1260600	U
chr17	1264200	1264400	U
chr17	1265200	1265400	U
chr17	1266800	1267000	U
chr17	1267200	1267400	U
chr17	1268200	1268400	B
chr17	1270200	1270400	U
chr17	1270600	1270800	U
chr17	1270800	1271000	U
chr17	1271000	1271200	U
chr17	1271200	1271400	U
chr17	1271800	1272000	U
chr17	1272000	1272200	U
chr17	1272200	1272400	U
chr17	1272400	1272600	U
chr17	1272600	1272800	U
chr17	1274000	1274200	U
chr17	1276000	1276200	B
chr17	1276200	1276400	B
chr17	1278800	1279000	U
chr17	1279000	1279200	U
chr17	1279200	1279400	U
chr17	1279800	1280000	U
chr17	1280000	1280200	U
chr17	1280200	1280400	U
chr17	1280400	1280600	U
chr17	1280600	1280800	U
chr17	1280800	1281000	U
chr17	1281000	1281200	U
chr17	1281200	1281400	U
chr17	1281400	1281600	U
chr17	1281600	1281800	U
chr17	1287000	1287200	U
chr17	1288000	1288200	U
chr17	1294200	1294400	U
chr17	1295000	1295200	U
chr17	1295200	1295400	U
chr17	1295400	1295600	U
chr17	1295600	1295800	U
chr17	1298200	1298400	U
chr17	1298400	1298600	U
chr17	1298600	1298800	U
chr17	1298800	1299000	U
chr17	1299000	1299200	U
chr17	1299200	1299400	U
chr17	1299400	1299600	U
chr17	1299600	1299800	U
chr17	1299800	1300000	U
chr17	1300000	1300200	U
chr17	1300200	1300400	U
chr17	1300600	1300800	U
chr17	1300800	1301000	U
chr17	1302800	1303000	U
chr17	1304600	1304800	U
chr17	1304800	1305000	U
chr17	1305000	1305200	U
chr17	1305200	1305400	U
chr17	1305800	1306000	U
chr17	1307000	1307200	U
chr17	1307800	1308000	U
chr17	1312400	1312600	B
chr17	1312600	1312800	B
chr17	1313600	1313800	U
chr17	1314800	1315000	U
chr17	1315800	1316000	U
chr17	1316000	1316200	U
chr17	1316800	1317000	U
chr17	1325600	1325800	U
chr17	1325800	1326000	U
chr17	1326000	1326200	U
chr17	1329600	1329800	U
chr17	1331800	1332000	B
chr17	1332600	1332800	B
chr17	1333200	1333400	U
chr17	1333400	1333600	U
chr17	1340800	1341000	U
chr17	1342400	1342600	U
chr17	1342600	1342800	B
chr17	1343600	1343800	B
chr17	1343800	1344000	U
chr17	1344000	1344200	U
chr17	1344200	1344400	U
chr17	1344600	1344800	U
chr17	1344800	1345000	U
chr17	1345000	1345200	U
chr17	1345400	1345600	U
chr17	1345600	1345800	U
chr17	1345800	1346000	U
chr17	1346000	1346200	U
chr17	1346200	1346400	U
chr17	1346400	1346600	U
chr17	1347600	1347800	U
chr17	1347800	1348000	U
chr17	1348000	1348200	U
chr17	1348200	1348400	U
chr17	1349400	1349600	U
chr17	1351400	1351600	U
chr17	1352200	1352400	U
chr17	1353800	1354000	U
chr17	1354000	1354200	U
chr17	1354200	1354400	U
chr17	1354400	1354600	U
chr17	1356400	1356600	U
chr17	1360800	1361000	U
chr17	1361000	1361200	U
chr17	1361400	1361600	U
chr17	1361600	1361800	U
chr17	1361800	1362000	U
chr17	1362000	1362200	U
chr17	1362200	1362400	U
chr17	1362600	1362800	U
chr17	1362800	1363000	U
chr17	1363000	1363200	U
chr17	1365000	1365200	U
chr17	1365200	1365400	U
chr17	1365400	1365600	B
chr17	1368600	1368800	U
chr17	1368800	1369000	U
chr17	1375200	1375400	U
chr17	1375400	1375600	U
chr17	1375600	1375800	U
chr17	1376600	1376800	U
chr17	1378200	1378400	U
chr17	1378400	1378600	U
chr17	1379000	1379200	U
chr17	1379600	1379800	U
chr17	1379800	1380000	U
chr17	1380600	1380800	U
chr17	1380800	1381000	U
chr17	1385200	1385400	U
chr17	1385600	1385800	U
chr17	1387200	1387400	U
chr17	1387400	1387600	U
chr17	1390200	1390400	U
chr17	1390800	1391000	U
chr17	1391000	1391200	U
chr17	1391200	1391400	U
chr17	1393800	1394000	U
chr17	1395600	1395800	U
chr17	1397200	1397400	U
chr17	1397400	1397600	U
chr17	1398000	1398200	U
chr17	1398200	1398400	U
chr17	1398400	1398600	U
chr17	1398600	1398800	U
chr17	1398800	1399000	U
chr17	1399000	1399200	U
chr17	1399200	1399400	B
chr17	1399400	1399600	B
chr17	1399800	1400000	B
chr17	1400000	1400200	B
chr17	1400200	1400400	B
chr17	1400400	1400600	B
chr17	1402400	1402600	U
chr17	1405200	1405400	U
chr17	1405400	1405600	U
chr17	1418000	1418200	U
chr17	1420800	1421000	U
chr17	1421000	1421200	U
chr17	1421200	1421400	U
chr17	1422600	1422800	U
chr17	1422800	1423000	U
chr17	1423000	1423200	U
chr17	1423200	1423400	U
chr17	1423400	1423600	U
chr17	1423600	1423800	U
chr17	1423800	1424000	U
chr17	1424400	1424600	U
chr17	1425600	1425800	U
chr17	1431200	1431400	U
chr17	1431800	1432000	U
chr17	1432000	1432200	U
chr17	1433000	1433200	U
chr17	1433200	1433400	U
chr17	1434200	1434400	U
chr17	1436000	1436200	U
chr17	1436200	1436400	U
chr17	1436400	1436600	U
chr17	1436600	1436800	U
chr17	1436800	1437000	U
chr17	1437000	1437200	U
chr17	1437400	1437600	U
chr17	1438600	1438800	B
chr17	1445200	1445400	U
chr17	1445400	1445600	U
chr17	1445600	1445800	U
chr17	1446200	1446400	U
chr17	1447000	1447200	U
chr17	1447200	1447400	U
chr17	1449200	1449400	U
chr17	1453200	1453400	U
chr17	1453400	1453600	U
chr17	1454600	1454800	U
chr17	1454800	1455000	U
chr17	1455000	1455200	B
chr17	1455200	1455400	B
chr17	1455800	1456000	B
chr17	1456200	1456400	B
chr17	1456400	1456600	B
chr17	1460200	1460400	U
chr17	1462600	1462800	U
chr17	1464200	1464400	U
chr17	1464400	1464600	U
chr17	1465400	1465600	U
chr17	1465600	1465800	U
chr17	1467200	1467400	U
chr17	1467400	1467600	U
chr17	1468000	1468200	U
chr17	1468200	1468400	U
chr17	1468400	1468600	U
chr17	1468600	1468800	U
chr17	1470200	1470400	U
chr17	1470400	1470600	U
chr17	1470600	1470800	U
chr17	1470800	1471000	U
chr17	1471000	1471200	U
chr17	1471200	1471400	U
chr17	1471600	1471800	U
chr17	1471800	1472000	U
chr17	1472000	1472200	U
chr17	1472200	1472400	U
chr17	1472400	1472600	U
chr17	1473400	1473600	B
chr17	1474600	1474800	U
chr17	1474800	1475000	U
chr17	1477400	1477600	U
chr17	1477600	1477800	U
chr17	1477800	1478000	U
chr17	1478000	1478200	U
chr17	1478200	1478400	U
chr17	1478400	1478600	U
chr17	1478600	1478800	U
chr17	1478800	1479000	U
chr17	1479600	1479800	U
chr17	1480600	1480800	U
chr17	1483000	1483200	U
chr17	1483400	1483600	U
chr17	1484200	1484400	U
chr17	1484800	1485000	B
chr17	1485000	1485200	B
chr17	1485200	1485400	B
chr17	1485400	1485600	B
chr17	1486000	1486200	B
chr17	1486200	1486400	U
chr17	1487200	1487400	U
chr17	1488000	1488200	B
chr17	1488200	1488400	B
chr17	1488800	1489000	B
chr17	1489000	1489200	U
chr17	1489200	1489400	U
chr17	1490600	1490800	B
chr17	1491200	1491400	B
chr17	1492000	1492200	U
chr17	1492200	1492400	U
chr17	1492400	1492600	U
chr17	1492600	1492800	U
chr17	1492800	1493000	U
chr17	1493000	1493200	U
chr17	1493200	1493400	U
chr17	1493400	1493600	U
chr17	1493600	1493800	U
chr17	1494200	1494400	U
chr17	1494400	1494600	U
chr17	1494600	1494800	U
chr17	1494800	1495000	U
chr17	1495000	1495200	U
chr17	1495200	1495400	U
chr17	1495400	1495600	U
chr17	1495600	1495800	U
chr17	1495800	1496000	U
chr17	1496000	1496200	U
chr17	1496400	1496600	U
chr17	1496600	1496800	U
chr17	1496800	1497000	U
chr17	1497000	1497200	U
chr17	1498000	1498200	U
chr17	1498200	1498400	U
chr17	1499600	1499800	U
chr17	1502400	1502600	U
chr17	1503800	1504000	U
chr17	1505400	1505600	U
chr17	1505600	1505800	U
chr17	1505800	1506000	U
chr17	1506600	1506800	U
chr17	1506800	1507000	U
chr17	1507000	1507200	U
chr17	1507200	1507400	U
chr17	1508000	1508200	U
chr17	1508200	1508400	U
chr17	1508400	1508600	U
chr17	1509200	1509400	U
chr17	1509400	1509600	U
chr17	1509600	1509800	U
chr17	1509800	1510000	U
chr17	1511400	1511600	U
chr17	1511600	1511800	U
chr17	1511800	1512000	U
chr17	1512000	1512200	U
chr17	1512200	1512400	U
chr17	1512400	1512600	U
chr17	1512600	1512800	U
chr17	1513200	1513400	U
chr17	1513400	1513600	U
chr17	1513600	1513800	U
chr17	1513800	1514000	U
chr17	1514400	1514600	U
chr17	1514600	1514800	U
chr17	1515400	1515600	U
chr17	1515600	1515800	B
chr17	1515800	1516000	B
chr17	1516000	1516200	B
chr17	1516200	1516400	B
chr17	1516400	1516600	B
chr17	1516600	1516800	B
chr17	1516800	1517000	B
chr17	1517000	1517200	B
chr17	1517800	1518000	U
chr17	1518000	1518200	U
chr17	1518200	1518400	U
chr17	1518400	1518600	U
chr17	1518600	1518800	U
chr17	1518800	1519000	U
chr17	1519000	1519200	U
chr17	1519200	1519400	U
chr17	1519400	1519600	U
chr17	1519600	1519800	U
chr17	1519800	1520000	U
chr17	1520000	1520200	U
chr17	1520200	1520400	U
chr17	1520400	1520600	U
chr17	1520600	1520800	U
chr17	1520800	1521000	U
chr17	1521000	1521200	U
chr17	1521200	1521400	U
chr17	1521400	1521600	U
chr17	1521600	1521800	U
chr17	1523000	1523200	U
chr17	1530400	1530600	U
chr17	1531800	1532000	U
chr17	1532400	1532600	U
chr17	1532600	1532800	U
chr17	1532800	1533000	U
chr17	1533000	1533200	U
chr17	1533600	1533800	B
chr17	1533800	1534000	U
chr17	1534000	1534200	U
chr17	1534200	1534400	U
chr17	1534400	1534600	U
chr17	1534600	1534800	U
chr17	1538400	1538600	U
chr17	1538600	1538800	U
chr17	1538800	1539000	U
chr17	1541400	1541600	U
chr17	1542400	1542600	U
chr17	1542600	1542800	U
chr17	1542800	1543000	U
chr17	1543000	1543200	U
chr17	1543200	1543400	U
chr17	1543400	1543600	U
chr17	1543600	1543800	U
chr17	1543800	1544000	U
chr17	1544000	1544200	U
chr17	1545200	1545400	U
chr17	1545400	1545600	U
chr17	1546400	1546600	U
chr17	1546600	1546800	U
chr17	1546800	1547000	U
chr17	1548200	1548400	U
chr17	1548400	1548600	U
chr17	1548600	1548800	U
chr17	1552400	1552600	U
chr17	1552600	1552800	U
chr17	1552800	1553000	U
chr17	1553000	1553200	U
chr17	1553200	1553400	U
chr17	1553600	1553800	U
chr17	1553800	1554000	U
chr17	1554000	1554200	U
chr17	1554600	1554800	U
chr17	1554800	1555000	U
chr17	1555000	1555200	U
chr17	1555200	1555400	U
chr17	1555400	1555600	U
chr17	1555600	1555800	U
chr17	1555800	1556000	U
chr17	1556000	1556200	U
chr17	1556200	1556400	U
chr17	1556400	1556600	U
chr17	1556600	1556800	U
chr17	1557000	1557200	U
chr17	1557200	1557400	U
chr17	1557400	1557600	U
chr17	1557600	1557800	U
chr17	1558400	1558600	U
chr17	1558800	1559000	U
chr17	1559000	1559200	U
chr17	1559200	1559400	U
chr17	1559400	1559600	U
chr17	1559600	1559800	U
chr17	1559800	1560000	U
chr17	1560000	1560200	U
chr17	1560200	1560400	U
chr17	1560400	1560600	U
chr17	1560600	1560800	U
chr17	1560800	1561000	U
chr17	1561200	1561400	U
chr17	1561400	1561600	U
chr17	1561600	1561800	B
chr17	1561800	1562000	B
chr17	1562000	1562200	B
chr17	1562800	1563000	B
chr17	1569400	1569600	U
chr17	1569600	1569800	U
chr17	1571000	1571200	U
chr17	1571200	1571400	U
chr17	1571400	1571600	U
chr17	1571600	1571800	U
chr17	1571800	1572000	U
chr17	1572000	1572200	U
chr17	1572600	1572800	U
chr17	1573200	1573400	U
chr17	1574000	1574200	U
chr17	1574200	1574400	B
chr17	1574400	1574600	B
chr17	1574600	1574800	B
chr17	1574800	1575000	B
chr17	1575000	1575200	B
chr17	1575200	1575400	U
chr17	1575400	1575600	U
chr17	1575600	1575800	U
chr17	1575800	1576000	U
chr17	1576400	1576600	U
chr17	1576600	1576800	U
chr17	1577200	1577400	U
chr17	1577400	1577600	U
chr17	1577600	1577800	U
chr17	1577800	1578000	U
chr17	1578000	1578200	U
chr17	1578200	1578400	U
chr17	1581000	1581200	U
chr17	1581400	1581600	U
chr17	1581600	1581800	U
chr17	1582400	1582600	U
chr17	1583400	1583600	U
chr17	1583600	1583800	U
chr17	1585800	1586000	U
chr17	1586000	1586200	U
chr17	1586200	1586400	U
chr17	1586800	1587000	U
chr17	1587200	1587400	U
chr17	1587400	1587600	U
chr17	1587800	1588000	U
chr17	1588800	1589000	U
chr17	1589000	1589200	U
chr17	1590000	1590200	B
chr17	1590200	1590400	B
chr17	1590400	1590600	B
chr17	1590600	1590800	B
chr17	1590800	1591000	B
chr17	1591000	1591200	B
chr17	1591200	1591400	U
chr17	1591600	1591800	U
chr17	1591800	1592000	U
chr17	1592600	1592800	U
chr17	1592800	1593000	U
chr17	1593000	1593200	U
chr17	1593200	1593400	U
chr17	1593400	1593600	U
chr17	1593600	1593800	U
chr17	1594200	1594400	U
chr17	1598600	1598800	U
chr17	1598800	1599000	U
chr17	1601200	1601400	U
chr17	1603200	1603400	U
chr17	1605000	1605200	U
chr17	1605200	1605400	U
chr17	1605800	1606000	U
chr17	1606400	1606600	U
chr17	1606600	1606800	U
chr17	1606800	1607000	U
chr17	1607000	1607200	U
chr17	1607200	1607400	U
chr17	1607400	1607600	U
chr17	1612400	1612600	U
chr17	1613000	1613200	U
chr17	1613200	1613400	U
chr17	1614600	1614800	U
chr17	1614800	1615000	U
chr17	1616400	1616600	U
chr17	1616600	1616800	U
chr17	1617800	1618000	B
chr17	1618000	1618200	B
chr17	1619400	1619600	U
chr17	1619600	1619800	U
chr17	1619800	1620000	U
chr17	1620400	1620600	U
